order_line_id,order_id,customer_id,product_id,quantity,unit_price,currency,status,created_at
L-0025726,O-019226,C-03437,P-0108,1,139.76,usd,COMPLETED,2025-12-25 04:22:32
L-0011752,O-008804,C-03884,P-0387,1,360.29,USD,Completed,2025-05-20 18:06:34
L-0014617,O-010951,C-04533,P-0067,1,281.81,USD,Completed,2026-03-18 02:32:23
L-0008292,O-006210,C-03238,P-0569,1,186.47,Usd,pending,2026-03-18 21:10:24
L-0002080,O-001551,C-02369,P-0455,2,50.40,usd,COMPLETED,04/24/2025 23:05
L-0000066,O-000049,C-02943,P-0305,1,429.50,USD,refunded,12/13/2025 20:31
L-0009370,O-007013,C-01784,P-0382,2,468.39,usd,COMPLETED,2026-05-16 16:03:02
L-0028764,O-021479,C-04823,P-0007,1,381.76,usd,COMPLETED,2026-07-01 14:15:56
L-0012145,O-009093,C-04944,P-0127,1,168.28,Usd,completed,04/17/2026 06:12
L-0003647,O-002736,C-00980,P-0006,1,487.93,usd,Completed,2025-11-22
L-0007176,O-005387,C-02904,P-0397,3,413.57,USD,COMPLETED,2025-04-11 05:58:46
L-0020013,O-014988,C-02281,P-0103,1,136.61,Usd,COMPLETED,2026-04-12 10:40:46
L-0002889,O-002163,C-02765,P-0400,1,223.95,Usd,completed,2025-09-13 23:17:25
L-0025295,O-018902,C-01068,P-0568,1,33.76,usd,COMPLETED,2025-04-14 02:37:43
L-0009398,O-007034,C-00123,P-0566,2,336.75,gbp,COMPLETED,08/10/2026 02:28
L-0023643,O-017671,C-02261,P-0164,1,23.52,Usd,COMPLETED,2025-02-10 06:44:21
L-0015722,O-011772,C-03552,P-0556,1,120.26,EUR,Pending,2026-05-07 13:36:27
L-0011698,O-008761,C-03528,P-0370,2,449.69,USD,completed,2025-04-30 04:15:35
L-0022315,O-016667,C-00271,P-0297,1,489.89,Usd,COMPLETED,03/26/2026 05:18
L-0026191,O-019580,C-03081,P-0526,-1,185.64,Usd,COMPLETED,2025-04-06 01:10:30
L-0012012,O-008996,C-04733,P-0340,1,468.29,USD,REFUNDED,2025-08-22 21:12:53
L-0016989,O-012719,C-04369,P-0584,1,202.28,EUR,completed,2025-08-27
L-0011021,O-008257,C-00904,P-0455,1,50.40,USD,COMPLETED,2026-08-15 19:21:44
L-0027738,O-020725,C-02497,P-0502,4,443.77,usd,completed,2025-11-09 09:09:39
L-0019172,O-014343,C-01560,P-0418,4,389.50,Eur,refunded,2026-01-26 19:25:48
L-0002514,O-001887,C-04558,P-0118,1,361.13,Usd,COMPLETED,2025-12-13 13:24:44
L-0016359,O-012255,C-01070,P-0215,1,359.13,Gbp,completed,03/31/2026 11:45
L-0021798,O-016293,C-04002,P-0126,2,249.53,USD,completed,2025-11-16 16:50:35
L-0019459,O-014559,C-00294,P-0166,2,188.61,USD,Completed,2025-08-18 15:38:18
L-0003360,O-002526,C-03681,P-0028,4,26.68,Usd,COMPLETED,2026-01-01
L-0014613,O-010949,C-01671,P-0221,1,153.97,usd,completed,2025-12-27 07:29:57
L-0025514,O-019067,C-03476,P-0026,2,101.35,GBP,completed,2025-04-29 01:38:39
L-0011655,O-008725,C-01145,P-0110,1,451.79,USD,COMPLETED,2026-04-22 18:02:19
L-0023982,O-017926,C-00441,P-0571,1,172.54,Usd,completed,2026-08-22 21:19:15
L-0025812,O-019291,C-04564,P-0531,1,345.39,USD,COMPLETED,2026-07-30 10:36:05
L-0027726,O-020717,C-04959,P-0153,2,74.42,Usd,completed,12/04/2025 02:18
L-0009227,O-006908,C-01110,P-0594,1,301.25,usd,COMPLETED,2025-12-13 21:36:21
L-0003111,O-002338,C-00542,P-0123,5,46.80,USD,completed,2025-11-22 11:50:20
L-0019592,O-014663,C-02676,P-0507,1,160.65,usd,COMPLETED,2026-04-25 02:28:49
L-0005866,O-004393,C-01870,P-0426,3,401.73,EUR,COMPLETED,2025-09-15
L-0031427,O-023464,C-01428,P-0089,3,84.83,EUR,COMPLETED,2025-06-20 01:13:27
L-0004153,O-003103,C-00583,P-0321,3,458.59,usd,COMPLETED,08/08/2026 02:51
L-0028930,O-021600,C-00067,P-0378,5,221.76,USD,Completed,2025-06-03 23:31:51
L-0011653,O-008724,C-03188,P-0287,5,31.04,USD,COMPLETED,2026-08-10 08:10:38
L-0019365,O-014495,C-00440,P-0557,1,163.62,Eur,completed,2025-03-19 01:59:37
L-0020251,O-015166,C-01012,P-0159,1,364.86,USD,COMPLETED,2025-08-08 11:17:00
L-0021153,O-015830,C-04863,P-0435,1,24.87,usd,completed,2026-07-26 00:41:15
L-0010740,O-008042,C-01056,P-0076,1,144.29,Usd,COMPLETED,2025-11-11 14:17:09
L-0015674,O-011739,C-04001,P-0281,2,26.52,USD,COMPLETED,08/04/2026 19:04
L-0029518,O-022043,C-01890,P-0185,1,387.15,USD,Completed,2025-09-29 19:40:57
L-0031079,O-023208,C-04280,P-0238,1,393.46,USD,COMPLETED,2025-08-27 15:22:14
L-0008625,O-006458,C-01545,P-0063,2,284.79,Usd,completed,09/21/2025 09:21
L-0002462,O-001847,C-02692,P-0407,3,145.53,Usd,COMPLETED,2026-08-19 19:33:52
L-0025418,O-018996,C-04217,P-0257,1,409.20,usd,COMPLETED,2026-08-10 00:13:12
L-0003906,O-002926,C-03812,P-0548,1,44.62,usd,COMPLETED,2025/13/45 25:99:99
L-0024503,O-018313,C-01004,P-0270,1,15.47,usd,Completed,2026-09-21 01:45:08
L-0025613,O-019140,C-01795,P-0096,4,316.99,Usd,COMPLETED,2025-02-04 14:24:01
L-0016572,O-012410,C-00664,P-0247,1,303.54,gbp,COMPLETED,2025-01-31 05:06:54
L-0019361,O-014492,C-02804,P-0299,1,390.84,USD,COMPLETED,2026-07-09 00:08:55
L-0000865,O-000628,C-02246,P-0223,3,333.12,USD,Completed,2025-06-20 17:07:24
L-0021479,O-016062,C-01284,P-0281,2,26.52,USD,Completed,12/31/2025 03:41
L-0005620,O-004208,C-00438,P-0398,1,151.20,USD,COMPLETED,2025-04-20 21:12:34
L-0002286,O-001718,C-01909,P-0487,1,239.70,usd,COMPLETED,2026-01-20
L-0022538,O-016838,C-03420,P-0530,5,158.93,USD,Completed,2026-08-27 05:13:40
L-0015018,O-011246,C-03746,P-0112,2,105.17,GBP,COMPLETED,2026-07-02 15:42:40
L-0021194,O-015861,C-01112,P-0063,2,284.79,USD,completed,2025-07-11 17:24:21
L-0001509,O-001121,C-04894,P-0247,1,303.54,Usd,pending,2026-05-14 15:37:56
L-0001300,O-000960,C-02444,P-0059,2,74.20,EUR,Completed,2025-03-25 13:02:30
L-0030427,O-022728,C-04362,P-0281,2,26.52,eur,COMPLETED,2025-05-30 12:17:57
L-0009569,O-007161,C-00340,P-0361,3,465.96,usd,completed,2025-05-27
L-0015555,O-011652,C-02375,P-0228,2,279.82,USD,cancelled,2026-08-03
L-0006535,O-004920,C-03059,P-0163,5,118.96,Usd,completed,2026-05-27 15:57:25
L-0013431,O-010047,C-03290,P-0364,1,48.42,Usd,completed,2026-06-12 18:43:53
L-0009793,O-007326,C-04005,P-0355,1,235.66,USD,COMPLETED,08/07/2025 17:55
L-0014600,O-010941,C-01184,P-0313,3,120.12,usd,completed,2026-03-21 06:01:53
L-0021411,O-016011,C-00027,P-0565,1,326.33,EUR,completed,2025-12-21 01:23:24
L-0020603,O-015426,C-04969,P-0396,1,229.89,USD,COMPLETED,2025-10-11 22:55:39
L-0021208,O-015869,C-00548,P-0529,1,387.19,gbp,completed,
L-0020045,O-015010,C-01807,P-0143,1,469.22,Usd,COMPLETED,03/21/2026 02:56
L-0025351,O-018943,C-04983,P-0559,1,295.29,USD,completed,2025-09-15
L-0011374,O-008520,C-03534,P-0145,2,239.38,USD,Completed,12/10/2025 13:42
L-0018616,O-013934,C-00626,P-0224,3,478.03,USD,COMPLETED,2025-10-21 12:06:52
L-0022760,O-017003,C-01974,P-0170,3,476.69,USD,completed,2026-04-28 08:29:21
L-0012291,O-009206,C-03386,P-0327,1,403.17,usd,Completed,2026-03-16 21:52:14
L-0003188,O-002392,C-02928,P-0407,1,145.53,USD,REFUNDED,2026-08-11 01:56:48
L-0007367,O-005526,C-04926,P-0111,1,230.61,USD,completed,07/04/2026 20:44
L-0007287,O-005469,C-03749,P-0087,1,362.57,USD,completed,2025-10-10 02:25:25
L-0028581,O-021344,C-02119,P-0248,2,209.22,USD,Completed,2026-05-18 16:13:35
L-0027751,O-020734,C-04166,P-0002,2,222.24,USD,Completed,2025-06-15 07:31:51
L-0019030,O-014239,C-03688,P-0547,1,199.32,usd,COMPLETED,02/03/2026 09:50
L-0023956,O-017907,C-03254,P-0355,1,235.66,USD,COMPLETED,2026-08-24 11:16:21
L-0009351,O-007000,C-03034,P-0201,3,389.82,Usd,COMPLETED,2025-04-27
L-0006179,O-004640,C-04912,P-0508,1,419.50,Usd,Completed,2025-11-18 12:11:18
L-0011625,O-008703,C-03607,P-0342,1,479.65,Usd,completed,2025-02-12 11:47:33
L-0003258,O-002448,C-01187,P-0478,1,307.44,USD,COMPLETED,2025-05-23 13:49:24
L-0010782,O-008075,C-03538,P-0007,1,381.76,USD,COMPLETED,2025-07-21 16:17:39
L-0031793,O-023743,C-02565,P-0292,2,30.72,usd,Completed,2026-07-31
L-0007143,O-005364,C-04595,P-0393,2,296.19,usd,COMPLETED,2025-01-22 17:54:34
L-0031361,O-023418,C-02449,P-0219,3,464.14,Eur,Cancelled,04/04/2026 17:35
L-0025966,O-019408,C-00146,P-0055,4,354.06,usd,COMPLETED,2025-07-30 14:06:00
L-0007893,O-005916,C-01704,P-0559,1,295.29,USD,COMPLETED,2026-06-06 11:24:00
L-0022210,O-016587,C-02332,P-0241,4,415.57,usd,Completed,2025-08-13 14:16:07
L-0001224,O-000906,C-01897,P-0277,2,162.41,USD,completed,2026-03-27 14:54:48
L-0011132,O-008340,C-00267,P-0396,3,229.89,USD,COMPLETED,2025-04-24 09:03:04
L-0022494,O-016804,C-03661,P-0048,1,147.72,usd,completed,2026-01-28 10:36:17
L-0000375,O-000276,C-03520,P-0464,1,154.16,USD,COMPLETED,2025-06-21 20:57:17
L-0004402,O-003296,C-01325,P-0352,1,89.79,usd,REFUNDED,2026-06-28
L-0008052,O-006030,C-02653,P-0292,2,30.72,USD,COMPLETED,2025-05-09 10:08:41
L-0029771,O-022236,C-03351,P-0448,1,307.71,gbp,completed,not-a-date
L-0007981,O-005978,C-00863,P-0478,5,307.44,USD,COMPLETED,2025-03-11 11:25:54
L-0016558,O-012402,C-03920,P-0599,1,490.99,USD,COMPLETED,2026-03-29 01:56:12
L-0029763,O-022229,C-04078,P-0506,1,400.94,eur,COMPLETED,02/10/2026 13:17
L-0022565,O-016857,C-03851,P-0224,2,478.03,usd,cancelled,2025-12-12 04:27:48
L-0013514,O-010108,C-04342,P-0445,1,139.03,Usd,CANCELLED,2026-08-08 18:18:23
L-0021291,O-015922,C-00072,P-0303,1,270.35,USD,COMPLETED,04/10/2025 05:32
L-0023514,O-017579,C-04600,P-0476,1,155.83,USD,Cancelled,04/19/2026 02:48
L-0031902,O-023828,C-00942,P-0458,1,231.99,usd,COMPLETED,09/08/2025 21:12
L-0002970,O-002225,C-01203,P-0240,1,59.03,usd,COMPLETED,2025-08-11 03:54:36
L-0007051,O-005293,C-04109,P-0500,3,258.81,USD,completed,2025-02-27 09:04:00
L-0020326,O-015224,C-01963,P-0541,1,494.62,USD,Completed,02/23/2026 22:56
L-0023732,O-017739,C-04592,P-0203,2,252.87,EUR,COMPLETED,10/18/2025 22:50
L-0016436,O-012312,C-02721,P-0474,3,71.38,USD,completed,2025-12-31 07:37:59
L-0006287,O-004722,C-02010,P-0548,2,44.62,USD,COMPLETED,2025-08-14 15:52:34
L-0017535,O-013122,C-03412,P-0521,2,428.99,usd,Completed,2026-02-11 11:40:23
L-0009964,O-007457,C-03948,P-0352,2,89.79,USD,cancelled,2026-09-08 06:11:08
L-0008580,O-006423,C-00132,P-0119,1,218.89,GBP,Completed,2025-08-16 10:08:30
L-0028986,O-021640,C-01465,P-0511,2,40.67,usd,Completed,2026-04-27 01:16:23
L-0013302,O-009947,C-01406,P-0380,1,366.19,USD,Completed,2025-06-23 21:43:51
L-0010969,O-008217,C-01719,P-0406,1,440.20,EUR,completed,2026-05-16 20:14:28
L-0017738,O-013274,C-01343,P-0590,2,17.29,USD,completed,02/02/2026 19:41
L-0022394,O-016725,C-04558,P-0208,1,340.44,USD,COMPLETED,2025-10-05 22:43:03
L-0029808,O-022264,C-04025,P-0246,1,434.53,USD,completed,2025-06-20 10:41:48
L-0012440,O-009325,C-04166,P-0113,3,156.45,Usd,COMPLETED,2026-08-04 13:07:37
L-0012117,O-009074,C-03141,P-0068,1,155.46,USD,Cancelled,2025-08-17 01:28:03
L-0010465,O-007831,C-00092,P-0185,2,387.15,usd,completed,07/02/2025 09:44
L-0010480,O-007841,C-00401,P-0060,1,61.69,USD,COMPLETED,2026-05-19 08:20:48
L-0024270,O-018137,,P-0118,2,361.13,gbp,COMPLETED,05/09/2026 13:13
L-0028020,O-020924,C-03723,P-0179,3,446.38,Usd,COMPLETED,2025-08-20 12:54:28
L-0008807,O-006596,C-02860,P-0487,1,239.70,USD,Completed,2025-10-25 05:10:30
L-0019106,O-014292,C-02857,P-0083,2,407.94,USD,completed,2025-06-08 03:50:14
L-0022905,O-017114,C-01621,P-0463,1,473.28,USD,COMPLETED,2025-01-26 13:19:33
L-0018444,O-013807,C-04261,P-0075,1,33.86,Usd,completed,2025-07-04 01:38:33
L-0014067,O-010529,C-01212,P-0145,2,239.38,Usd,COMPLETED,2025-02-22 14:22:24
L-0021474,O-016058,C-03947,P-0372,1,138.91,eur,COMPLETED,2025-11-13 02:17:11
L-0018951,O-014182,C-02349,P-0283,4,122.19,usd,COMPLETED,2025-06-25 11:48:09
L-0010274,O-007694,C-01849,P-0563,1,422.58,Usd,COMPLETED,03/08/2026 18:45
L-0027294,O-020400,C-04335,P-0205,1,11.90,usd,completed,2026-04-14 21:10:00
L-0011976,O-008970,C-03937,P-0321,1,458.59,USD,COMPLETED,2025-12-30 01:20:20
L-0026409,O-019747,C-01425,P-0261,3,77.36,usd,completed,05/24/2026 11:33
L-0014710,O-011019,C-02782,P-0126,5,249.53,EUR,COMPLETED,10/01/2025 01:26
L-0030605,O-022865,C-04197,P-0442,4,81.83,USD,completed,11/23/2025 13:34
L-0014712,O-011021,C-03789,P-0298,4,402.00,USD,COMPLETED,2025-05-15
L-0017930,O-013425,C-04774,P-0492,2,325.73,Usd,Completed,2025-04-12 06:09:47
L-0018957,O-014186,C-02672,P-0100,1,481.14,Usd,COMPLETED,10/22/2025 17:27
L-0013472,O-010078,C-04352,P-0395,5,11.09,USD,cancelled,not-a-date
L-0012335,O-009243,C-02194,P-0221,1,153.97,Usd,COMPLETED,2026-06-07 17:50:49
L-0024727,O-018488,C-02053,P-0265,4,460.88,USD,COMPLETED,2025-05-17 19:11:53
L-0009134,O-006838,C-03382,P-0378,1,221.76,eur,COMPLETED,2025-05-01 07:00:01
L-0001967,O-001471,C-01020,P-0063,1,297.36,gbp,completed,06/26/2026 06:39
L-0023500,O-017569,C-02957,P-0174,4,468.34,usd,COMPLETED,02/27/2026 00:27
L-0024018,O-017954,C-04846,P-0374,1,160.65,USD,COMPLETED,07/22/2026 03:24
L-0013237,O-009902,C-02315,P-0166,1,188.61,usd,COMPLETED,2025-11-10
L-0023544,O-017600,C-00275,P-0149,1,222.26,USD,COMPLETED,2025-11-23 04:24:34
L-0003431,O-002578,C-01338,P-0392,1,65.35,Usd,COMPLETED,not-a-date
L-0027799,O-020768,C-04065,P-0248,1,209.22,usd,COMPLETED,2025-12-31 04:37:29
L-0018225,O-013642,C-00700,P-0059,2,74.20,Usd,COMPLETED,2026-06-10 21:48:26
L-0001948,O-001456,C-03666,P-0193,1,65.77,usd,COMPLETED,2026-03-27 05:47:01
L-0025744,O-019240,C-03745,P-0526,4,185.64,USD,COMPLETED,2025-10-25 15:11:14
L-0021423,O-016020,C-03706,P-0216,1,370.80,EUR,completed,2026-01-04 17:47:55
L-0017218,O-012884,C-03836,P-0503,2,460.92,usd,Completed,2025-08-28 06:24:29
L-0003180,O-002387,C-03161,P-0131,3,89.44,usd,COMPLETED,01/22/2025 00:09
L-0009244,O-006922,C-04522,P-0370,2,449.69,usd,completed,2026-08-07 14:01:33
L-0002437,O-001825,C-04064,P-0515,2,170.39,USD,COMPLETED,2025-08-03 03:55:32
L-0020887,O-015632,C-01799,P-0222,-1,246.85,Usd,CANCELLED,2026-05-19 16:14:10
L-0000464,O-000340,C-03594,P-0306,1,234.09,Usd,COMPLETED,2026-04-07 03:46:07
L-0009506,O-007113,C-01020,P-0152,1,448.60,Usd,COMPLETED,2025-06-28 05:06:59
L-0029432,O-021978,C-04847,P-0086,3,49.57,EUR,Completed,08/08/2026 11:58
L-0031727,O-023688,C-02483,P-0072,3,207.22,USD,CANCELLED,03/11/2025 17:37
L-0002928,O-002193,C-02455,P-0097,1,184.10,USD,completed,2026-01-29 07:45:50
L-0010079,O-007542,C-00419,P-0296,4,451.81,USD,CANCELLED,2025-02-07 21:22:07
L-0027480,O-020531,C-01120,P-0199,1,102.24,USD,COMPLETED,08/13/2026 10:16
L-0027897,O-020836,C-00486,P-0280,-1,426.31,USD,COMPLETED,2025/13/45 25:99:99
L-0003544,O-002658,C-00150,P-0320,1,474.68,USD,CANCELLED,2025-05-14 06:04:50
L-0009032,O-006767,C-00522,P-0208,1,340.44,USD,cancelled,2026-07-31 04:59:43
L-0018094,O-013546,C-02214,P-0454,1,90.70,usd,completed,2025-02-12 18:36:15
L-0009369,O-007012,C-02886,P-0227,1,17.31,USD,PENDING,09/07/2026 03:29
L-0006973,O-005236,C-00564,P-0543,3,420.34,USD,COMPLETED,2026-09-01 13:56:49
L-0015967,O-011956,C-03649,P-0205,2,11.76,USD,COMPLETED,2026-03-19 13:56:57
L-0019385,O-014509,C-03560,P-0474,2,71.38,USD,Completed,09/18/2026 06:44
L-0015156,O-011352,C-01749,P-0489,2,288.37,USD,COMPLETED,2026-05-03 00:10:50
L-0028882,O-021565,C-00093,P-0501,1,369.67,USD,COMPLETED,05/03/2025 04:58
L-0027134,O-020285,C-02170,P-0511,1,40.67,Usd,COMPLETED,2026-02-05 06:06:21
L-0021783,O-016281,C-02517,P-0439,2,373.87,USD,completed,05/01/2025 01:46
L-0015073,O-011290,C-04746,P-0380,1,366.19,USD,COMPLETED,2025-03-30 01:10:34
L-0012340,O-009247,C-04908,P-0314,3,186.92,usd,completed,2026-05-12 21:34:21
L-0001018,O-000744,C-03617,P-0269,2,62.17,usd,completed,2025-04-29 03:58:52
L-0029138,O-021759,C-04393,P-0537,2,264.92,usd,Completed,01/29/2025 16:03
L-0022912,O-017120,C-01461,P-0256,4,374.28,usd,Cancelled,2026-02-10 02:03:22
L-0027639,O-020651,C-01281,P-0274,2,297.62,USD,completed,04/08/2026 00:04
L-0005582,O-004185,C-04439,P-0400,1,223.95,USD,COMPLETED,2025-07-19 20:50:27
L-0015527,O-011629,C-00124,P-0380,3,366.19,usd,CANCELLED,09/30/2025 11:15
L-0020658,O-015463,C-01099,P-0302,1,71.60,USD,COMPLETED,2026-07-28 08:36:16
L-0021324,O-015946,C-03814,P-0201,1,389.82,usd,completed,2025-04-09 00:51:54
L-0019770,O-014808,C-02253,P-0232,1,212.46,GBP,COMPLETED,2026-08-15 22:23:16
L-0026495,O-019809,C-04001,P-0258,1,57.11,usd,Completed,2025-03-14 09:52:49
L-0023112,O-017269,C-03236,P-0519,1,12.27,USD,COMPLETED,09/22/2026 16:41
L-0011293,O-008460,C-03526,P-0323,1,167.54,USD,COMPLETED,2026-01-10 05:51:31
L-0005387,O-004041,C-01210,P-0040,2,336.56,USD,Completed,2026-08-22 12:33:49
L-0028793,O-021499,C-01109,P-0242,1,399.42,USD,COMPLETED,2025/13/45 25:99:99
L-0017810,O-013335,C-04128,P-0239,2,13.83,USD,COMPLETED,2025-10-31
L-0015316,O-011467,C-02142,P-0326,1,328.03,usd,Completed,2025-03-02 03:42:12
L-0021744,O-016253,C-02314,P-0099,1,63.41,USD,COMPLETED,2025-10-10 16:31:06
L-0003192,O-002395,C-04638,P-0217,3,69.87,USD,Completed,2025-01-24 08:33:34
L-0022691,O-016953,C-00236,P-0206,1,118.68,usd,Cancelled,2025-01-22 17:34:33
L-0006643,O-004997,C-01025,P-0541,2,494.62,usd,COMPLETED,2025-06-23 11:13:27
L-0019923,O-014923,C-00560,P-0015,1,224.49,USD,COMPLETED,2026-08-05 21:03:14
L-0013496,O-010096,C-04873,P-0447,1,490.20,USD,completed,2025-02-05 12:46:58
L-0021384,O-015994,C-02370,P-0193,2,65.77,USD,COMPLETED,2026-02-26 07:07:00
L-0014938,O-011189,C-01761,P-0393,1,296.19,usd,COMPLETED,09/14/2025 14:49
L-0014639,O-010964,C-03771,P-0521,2,428.99,usd,COMPLETED,2026-05-18 17:27:11
L-0002661,O-001998,C-04888,P-0430,2,401.48,USD,COMPLETED,not-a-date
L-0008170,O-006119,C-03484,P-0187,2,189.96,USD,COMPLETED,2025-07-05 04:37:55
L-0023034,O-017212,C-01927,P-0108,1,139.76,usd,COMPLETED,2025-08-02 03:33:09
L-0029168,O-021778,C-00929,P-0348,1,130.42,USD,COMPLETED,2025-03-29 15:07:28
L-0021511,O-016084,C-03842,P-0427,2,123.08,USD,COMPLETED,2025-06-11 01:03:15
L-0003729,O-002794,C-04486,P-0191,2,468.72,EUR,completed,2026-08-20 10:16:28
L-0003537,O-002653,C-03330,P-0346,1,398.58,USD,COMPLETED,03/17/2026 23:28
L-0003009,O-002256,C-02345,P-0139,1,392.45,USD,REFUNDED,2026-08-19 00:21:08
L-0031165,O-023272,C-03761,P-0545,2,75.09,usd,COMPLETED,2025-10-31
L-0013345,O-009981,C-01774,P-0553,1,94.56,usd,COMPLETED,2025-03-03
L-0023524,O-017586,C-01580,P-0120,4,315.52,EUR,COMPLETED,2025-07-30 14:18:53
L-0030570,O-022836,C-01202,P-0559,1,295.29,usd,Completed,2026-04-13 10:44:23
L-0015391,O-011521,C-00130,P-0279,1,438.13,Usd,cancelled,2025-02-03 10:23:24
L-0024265,O-018134,C-02954,P-0402,5,459.63,usd,CANCELLED,06/02/2025 12:42
L-0012480,O-009355,C-01152,P-0159,2,364.86,GBP,Completed,2026-04-20 02:26:20
L-0017690,O-013241,C-00730,P-0107,3,227.43,USD,COMPLETED,06/24/2025 07:49
L-0013491,O-010093,C-02809,P-0326,2,328.03,GBP,COMPLETED,2025-07-22 11:36:49
L-0011971,O-008967,C-01807,P-0504,3,254.30,USD,COMPLETED,2025-03-30 05:13:00
L-0005369,O-004025,C-02458,P-0192,1,124.28,eur,COMPLETED,2025-03-29 17:16:04
L-0013576,O-010155,C-04994,P-0413,1,49.77,Usd,COMPLETED,2025-09-26
L-0020844,O-015600,C-03426,P-0556,1,120.26,USD,COMPLETED,07/22/2025 10:19
L-0030402,O-022710,C-02030,P-0287,1,29.38,USD,completed,2026-07-09 16:21:58
L-0014562,O-010913,C-04494,P-0256,2,385.82,usd,COMPLETED,09/26/2025 19:40
L-0004861,O-003642,C-02069,P-0424,2,30.57,EUR,COMPLETED,2025-12-22 10:48:59
L-0024344,O-018193,C-01194,P-0368,1,337.26,Usd,COMPLETED,2026-07-26 11:48:44
L-0027450,O-020511,C-01338,P-0258,3,57.11,USD,COMPLETED,2025-06-26
L-0020183,O-015118,C-01640,P-0458,2,231.99,USD,completed,2026-01-28 19:01:05
L-0008460,O-006333,C-03699,P-0057,1,232.16,USD,Completed,2026-07-17
L-0022412,O-016740,C-04248,P-0594,3,301.25,USD,Completed,2025-07-10 05:17:51
L-0024979,O-018676,C-01642,P-0594,3,301.25,USD,cancelled,2025-04-20
L-0022985,O-017173,C-02122,P-0232,2,212.46,USD,COMPLETED,06/27/2025 01:01
L-0017150,O-012836,C-03046,P-0061,1,335.86,USD,completed,2025-09-28
L-0009486,O-007099,C-02644,P-0206,3,118.68,Usd,COMPLETED,05/27/2025 04:39
L-0027756,O-020737,C-02801,P-0378,2,221.76,eur,Completed,2025-03-15 15:09:52
L-0020551,O-015385,C-02501,P-0030,2,343.11,EUR,COMPLETED,2026-06-23 18:53:14
L-0013426,O-010044,C-01336,P-0238,3,393.46,USD,COMPLETED,2025-11-04 08:10:30
L-0026678,O-019937,C-01446,P-0168,1,405.08,USD,completed,2025-07-30 03:40:13
L-0023271,O-017389,C-01538,P-0233,2,483.28,usd,COMPLETED,2025/13/45 25:99:99
L-0026686,O-019945,C-01184,P-0485,2,22.85,Usd,completed,2026-03-20 10:14:00
L-0029727,O-022203,C-02743,P-0349,2,297.09,USD,COMPLETED,2026-08-21 22:49:17
L-0019671,O-014728,C-01539,P-0290,1,55.33,USD,COMPLETED,2026-06-28 12:56:02
L-0029896,O-022324,C-03093,P-0568,2,33.76,Eur,COMPLETED,2026-05-16 17:47:54
L-0017849,O-013365,C-03389,P-0107,2,227.43,EUR,COMPLETED,2026-01-03 16:50:38
L-0011399,O-008537,C-00950,P-0425,3,304.93,eur,Completed,2025-02-05 07:21:28
L-0005558,O-004167,C-03301,P-0216,1,370.80,USD,completed,2026-06-09 12:30:11
L-0028753,O-021471,C-02193,P-0481,1,207.35,USD,COMPLETED,06/06/2025 12:00
L-0009261,O-006935,C-00819,P-0341,2,73.02,USD,Completed,2026-09-05 03:48:25
L-0021904,O-016369,C-04379,P-0515,-5,170.39,usd,Completed,2025/13/45 25:99:99
L-0016057,O-012033,C-01837,P-0466,3,351.39,usd,COMPLETED,2026-07-26 06:32:21
L-0022543,O-016841,C-04669,P-0329,4,318.29,USD,COMPLETED,05/05/2026 22:03
L-0028580,O-021343,C-00452,P-0378,1,221.76,USD,cancelled,2025-11-16 20:45:27
L-0027364,O-020449,C-02986,P-0482,1,112.73,usd,completed,2026-02-09 10:49:31
L-0017667,O-013223,C-04337,P-0580,2,173.59,usd,COMPLETED,2025-05-30 15:44:45
L-0017659,O-013216,,P-0029,2,81.37,usd,COMPLETED,2025-03-24 08:52:49
L-0028664,O-021405,C-03747,P-0173,1,131.70,Usd,COMPLETED,2026-01-04
L-0026438,O-019769,C-00496,P-0209,2,65.31,USD,Completed,11/05/2025 04:25
L-0031268,O-023348,C-00536,P-0502,5,443.77,GBP,Completed,2026-04-26 11:01:53
L-0001522,O-001131,C-01690,P-0372,1,138.91,GBP,pending,2025-08-16 03:43:08
L-0017347,O-012981,C-03511,P-0419,1,103.11,EUR,COMPLETED,02/09/2026 14:18
L-0009721,O-007269,C-01991,P-0019,5,414.68,usd,completed,05/27/2026 06:23
L-0022231,O-016604,C-00407,P-0131,3,89.44,EUR,COMPLETED,2026-04-11 20:47:42
L-0005491,O-004120,C-03523,P-0086,1,49.57,EUR,completed,2025-06-23 15:49:19
L-0027523,O-020563,C-01223,P-0292,2,30.72,USD,completed,2025-08-03
L-0018986,O-014206,C-03440,P-0345,2,392.40,usd,Completed,2025-03-18 06:13:45
L-0006887,O-005177,C-00641,P-0565,4,326.33,USD,COMPLETED,2025-12-29 22:58:57
L-0000340,O-000249,C-01010,P-0474,4,71.38,USD,COMPLETED,2025-08-20 23:50:22
L-0001492,O-001110,C-02817,P-0541,1,494.62,Usd,COMPLETED,2026-05-03 11:11:20
L-0026869,O-020086,C-00994,P-0292,1,30.72,gbp,completed,2025-03-29 00:40:29
L-0025117,O-018772,C-01623,P-0344,1,298.87,usd,Completed,2026-08-13 20:38:15
L-0030065,O-022453,C-03692,P-0503,2,460.92,USD,Cancelled,2025-08-27 06:49:51
L-0028804,O-021508,C-04911,P-0238,1,393.46,USD,CANCELLED,2026-04-08 03:35:52
L-0022284,O-016645,C-04223,P-0409,1,57.68,Usd,COMPLETED,2025-08-22 07:43:07
